asset,time,spread,spread_vol,bid_updates,ask_updates,depth,quote_updates,log_spread,ratio,log_ratio,informed_share,n_informed,n_uninformed,n_total,hour,minute_of_hour,is_outage,spread_lag1,log_spread_lag1,log_ratio_lag1,quote_updates_lag1,spread_lag2,log_spread_lag2,log_ratio_lag2,quote_updates_lag2,spread_lag3,log_spread_lag3,log_ratio_lag3,quote_updates_lag3,spread_lag4,log_spread_lag4,log_ratio_lag4,quote_updates_lag4,spread_lag5,log_spread_lag5,log_ratio_lag5,quote_updates_lag5,d_spread,d_log_spread,d_log_ratio,d_log_ratio_lag1,d_log_spread_lag1
ARB,2025-07-29 12:11:00+00:00,2.989364759988939,0.6553033703145801,20,26,26231.530109198196,46,1.0984005195762645,1.0,0.0,0.0,0,0,1,12,11,False,2.988471396880932,1.0981026244383356,0.0,97.0,2.985931668102647,1.0972552576854764,0.0,97.0,2.9814804589062023,1.0957684016207652,0.0,101.0,2.9804550925664928,1.0954255806923454,1.0986122886681098,87.0,3.2082865458205987,1.1688490892984897,0.0,92.0,0.0008933631080068061,0.000297895137928883,0.0,0.0,0.0008473667528592355
ARB,2025-07-29 12:12:00+00:00,2.988265368828703,0.8897350676253301,37,42,24549.36044350909,79,1.0980339110495843,1.0,0.0,0.0,0,0,1,12,12,False,2.989364759988939,1.0984005195762645,0.0,46.0,2.988471396880932,1.0981026244383356,0.0,97.0,2.985931668102647,1.0972552576854764,0.0,97.0,2.9814804589062023,1.0957684016207652,0.0,101.0,2.9804550925664928,1.0954255806923454,1.0986122886681098,87.0,-0.0010993911602361628,-0.00036660852668024546,0.0,0.0,0.000297895137928883
ARB,2025-07-29 12:13:00+00:00,3.2127039493317344,0.7978004244704461,47,41,24700.709333227274,88,1.1702207429927616,1.0,0.0,0.0,0,0,1,12,13,False,2.988265368828703,1.0980339110495843,0.0,79.0,2.989364759988939,1.0984005195762645,0.0,46.0,2.988471396880932,1.0981026244383356,0.0,97.0,2.985931668102647,1.0972552576854764,0.0,97.0,2.9814804589062023,1.0957684016207652,0.0,101.0,0.22443858050303156,0.07218683194317732,0.0,0.0,-0.00036660852668024546
ARB,2025-07-29 12:14:00+00:00,3.2178729859569493,0.8792872702895681,36,42,26292.88155407143,78,1.1718234020365854,1.0,0.0,0.0,0,0,1,12,14,False,3.2127039493317344,1.1702207429927616,0.0,88.0,2.988265368828703,1.0980339110495843,0.0,79.0,2.989364759988939,1.0984005195762645,0.0,46.0,2.988471396880932,1.0981026244383356,0.0,97.0,2.985931668102647,1.0972552576854764,0.0,97.0,0.00516903662521484,0.0016026590438238397,0.0,0.0,0.07218683194317732
ARB,2025-07-29 12:15:00+00:00,2.3014959723817947,1.1024468324771175,52,49,36765.9779947,101,0.837894922018406,1.0,0.0,0.0,0,0,4,12,15,False,3.2178729859569493,1.1718234020365854,0.0,78.0,3.2127039493317344,1.1702207429927616,0.0,88.0,2.988265368828703,1.0980339110495843,0.0,79.0,2.989364759988939,1.0984005195762645,0.0,46.0,2.988471396880932,1.0981026244383356,0.0,97.0,-0.9163770135751546,-0.33392848001817943,0.0,0.0,0.0016026590438238397
ARB,2025-07-29 12:16:00+00:00,3.2051662588227203,1.9951068233152685,54,53,40207.2587879,107,1.1678790698276722,1.0,0.0,0.0,0,0,10,12,16,False,2.3014959723817947,0.837894922018406,0.0,101.0,3.2178729859569493,1.1718234020365854,0.0,78.0,3.2127039493317344,1.1702207429927616,0.0,88.0,2.988265368828703,1.0980339110495843,0.0,79.0,2.989364759988939,1.0984005195762645,0.0,46.0,0.9036702864409256,0.3299841478092662,0.0,0.0,-0.33392848001817943
ARB,2025-07-29 12:17:00+00:00,3.8881582709132254,1.461807736759721,50,54,34684.682137926604,104,1.360504203368634,3.0,1.0986122886681098,0.9900990099009901,1,0,5,12,17,False,3.2051662588227203,1.1678790698276722,0.0,107.0,2.3014959723817947,0.837894922018406,0.0,101.0,3.2178729859569493,1.1718234020365854,0.0,78.0,3.2127039493317344,1.1702207429927616,0.0,88.0,2.988265368828703,1.0980339110495843,0.0,79.0,0.6829920120905051,0.1926251335409619,1.0986122886681098,0.0,0.3299841478092662
ARB,2025-07-29 12:19:00+00:00,4.35614962227524,1.2711439099907709,47,30,24295.6240509,77,1.47388152741578,1.0,0.0,0.0,0,0,1,12,19,False,3.8881582709132254,1.360504203368634,1.0986122886681098,104.0,3.2051662588227203,1.1678790698276722,0.0,107.0,2.3014959723817947,0.837894922018406,0.0,101.0,3.2178729859569493,1.1718234020365854,0.0,78.0,3.2127039493317344,1.1702207429927616,0.0,88.0,0.4679913513620142,0.11337732404714584,-1.0986122886681098,1.0986122886681098,0.1926251335409619
ARB,2025-07-29 12:21:00+00:00,3.647638154294945,1.7853784669444248,49,59,34494.544881814814,108,1.2968176260750317,3.0,1.0986122886681098,0.9900990099009901,1,0,18,12,21,False,4.35614962227524,1.47388152741578,0.0,77.0,3.8881582709132254,1.360504203368634,1.0986122886681098,104.0,3.2051662588227203,1.1678790698276722,0.0,107.0,2.3014959723817947,0.837894922018406,0.0,101.0,3.2178729859569493,1.1718234020365854,0.0,78.0,-0.7085114679802946,-0.17706390134074823,1.0986122886681098,-1.0986122886681098,0.11337732404714584
ARB,2025-07-29 12:22:00+00:00,3.8818998692662303,1.632368914590519,59,64,31628.4037198,123,1.3588974366716928,1.0,0.0,0.0,0,0,10,12,22,False,3.647638154294945,1.2968176260750317,1.0986122886681098,108.0,4.35614962227524,1.47388152741578,0.0,77.0,3.8881582709132254,1.360504203368634,1.0986122886681098,104.0,3.2051662588227203,1.1678790698276722,0.0,107.0,2.3014959723817947,0.837894922018406,0.0,101.0,0.23426171497128534,0.06207981059666112,-1.0986122886681098,1.0986122886681098,-0.17706390134074823
ARB,2025-07-29 12:23:00+00:00,3.199195630813487,1.5529346013895677,77,62,33180.59273949549,139,1.1660203234398394,1.0,0.0,0.0,0,0,9,12,23,False,3.8818998692662303,1.3588974366716928,0.0,123.0,3.647638154294945,1.2968176260750317,1.0986122886681098,108.0,4.35614962227524,1.47388152741578,0.0,77.0,3.8881582709132254,1.360504203368634,1.0986122886681098,104.0,3.2051662588227203,1.1678790698276722,0.0,107.0,-0.6827042384527435,-0.19287711323185341,0.0,-1.0986122886681098,0.06207981059666112
ARB,2025-07-29 12:24:00+00:00,3.1982090234046376,1.39085760009591,54,44,30565.403873927273,98,1.1657128448032932,3.0,1.0986122886681098,0.9900990099009901,1,0,2,12,24,False,3.199195630813487,1.1660203234398394,0.0,139.0,3.8818998692662303,1.3588974366716928,0.0,123.0,3.647638154294945,1.2968176260750317,1.0986122886681098,108.0,4.35614962227524,1.47388152741578,0.0,77.0,3.8881582709132254,1.360504203368634,1.0986122886681098,104.0,-0.0009866074088491494,-0.0003074786365462323,1.0986122886681098,0.0,-0.19287711323185341
ARB,2025-07-29 12:25:00+00:00,1.5982647411385238,1.837240900708712,51,53,29265.00163127523,104,0.4751557972166151,5.0,1.6094379124341003,0.9950248756218907,2,0,3,12,25,False,3.1982090234046376,1.1657128448032932,1.0986122886681098,98.0,3.199195630813487,1.1660203234398394,0.0,139.0,3.8818998692662303,1.3588974366716928,0.0,123.0,3.647638154294945,1.2968176260750317,1.0986122886681098,108.0,4.35614962227524,1.47388152741578,0.0,77.0,-1.5999442822661138,-0.690557047586678,0.5108256237659905,1.0986122886681098,-0.0003074786365462323
ARB,2025-07-29 12:26:00+00:00,1.8269428395252,1.6882294929378314,44,45,41153.27729154465,89,0.6081026895404862,1.0,0.0,0.0,0,0,1,12,26,False,1.5982647411385238,0.4751557972166151,1.6094379124341003,104.0,3.1982090234046376,1.1657128448032932,1.0986122886681098,98.0,3.199195630813487,1.1660203234398394,0.0,139.0,3.8818998692662303,1.3588974366716928,0.0,123.0,3.647638154294945,1.2968176260750317,1.0986122886681098,108.0,0.2286780983866763,0.13294689232387108,-1.6094379124341003,0.5108256237659905,-0.690557047586678
ARB,2025-07-29 12:27:00+00:00,4.560691486192885,1.4798122418640434,70,65,37093.668730463636,135,1.5196645033489606,1.0,0.0,0.0,0,0,1,12,27,False,1.8269428395252,0.6081026895404862,0.0,89.0,1.5982647411385238,0.4751557972166151,1.6094379124341003,104.0,3.1982090234046376,1.1657128448032932,1.0986122886681098,98.0,3.199195630813487,1.1660203234398394,0.0,139.0,3.8818998692662303,1.3588974366716928,0.0,123.0,2.733748646667685,0.9115618138084745,0.0,-1.6094379124341003,0.13294689232387108
ARB,2025-07-29 12:28:00+00:00,4.0937938965008005,1.819371282156775,71,52,30124.802509436362,123,1.4119118864565172,1.0,0.0,0.0,0,0,4,12,28,False,4.560691486192885,1.5196645033489606,0.0,135.0,1.8269428395252,0.6081026895404862,0.0,89.0,1.5982647411385238,0.4751557972166151,1.6094379124341003,104.0,3.1982090234046376,1.1657128448032932,1.0986122886681098,98.0,3.199195630813487,1.1660203234398394,0.0,139.0,-0.46689758969208484,-0.10775261689244342,0.0,0.0,0.9115618138084745
ARB,2025-07-29 12:29:00+00:00,4.554874854814127,1.7348003244181627,53,68,36124.02499602752,121,1.5183910996107273,1.0,0.0,0.0,0,0,1,12,29,False,4.0937938965008005,1.4119118864565172,0.0,123.0,4.560691486192885,1.5196645033489606,0.0,135.0,1.8269428395252,0.6081026895404862,0.0,89.0,1.5982647411385238,0.4751557972166151,1.6094379124341003,104.0,3.1982090234046376,1.1657128448032932,1.0986122886681098,98.0,0.4610809583133264,0.10647921315421005,0.0,0.0,-0.10775261689244342
ARB,2025-07-29 12:30:00+00:00,2.506408430646516,1.8936880022367242,56,71,43241.41987477478,127,0.9228326589888899,0.1111111111111111,-2.1972245773362196,0.0,0,4,8,12,30,False,4.554874854814127,1.5183910996107273,0.0,121.0,4.0937938965008005,1.4119118864565172,0.0,123.0,4.560691486192885,1.5196645033489606,0.0,135.0,1.8269428395252,0.6081026895404862,0.0,89.0,1.5982647411385238,0.4751557972166151,1.6094379124341003,104.0,-2.0484664241676107,-0.5955584406218374,-2.1972245773362196,0.0,0.10647921315421005
ARB,2025-07-29 12:31:00+00:00,3.1918289246062748,1.8945750269591468,53,83,35885.84591355455,136,1.1637221854789677,9.0,2.1972245773362196,0.9975062344139651,4,0,4,12,31,False,2.506408430646516,0.9228326589888899,-2.1972245773362196,127.0,4.554874854814127,1.5183910996107273,0.0,121.0,4.0937938965008005,1.4119118864565172,0.0,123.0,4.560691486192885,1.5196645033489606,0.0,135.0,1.8269428395252,0.6081026895404862,0.0,89.0,0.6854204939597586,0.24088952649007778,4.394449154672439,-2.1972245773362196,-0.5955584406218374
ARB,2025-07-29 12:32:00+00:00,3.1940135061149157,1.1932062133238708,47,64,33724.82636247748,111,1.1644042445888996,0.09090909090909091,-2.3978952727983707,0.0,0,5,14,12,32,False,3.1918289246062748,1.1637221854789677,2.1972245773362196,136.0,2.506408430646516,0.9228326589888899,-2.1972245773362196,127.0,4.554874854814127,1.5183910996107273,0.0,121.0,4.0937938965008005,1.4119118864565172,0.0,123.0,4.560691486192885,1.5196645033489606,0.0,135.0,0.0021845815086409814,0.0006820591099319095,-4.595119850134591,4.394449154672439,0.24088952649007778
ARB,2025-07-29 12:33:00+00:00,3.654553345058209,1.2830185977265627,43,65,29384.43010656881,108,1.2987064575320646,1.0,0.0,0.0,0,0,6,12,33,False,3.1940135061149157,1.1644042445888996,-2.3978952727983707,111.0,3.1918289246062748,1.1637221854789677,2.1972245773362196,136.0,2.506408430646516,0.9228326589888899,-2.1972245773362196,127.0,4.554874854814127,1.5183910996107273,0.0,121.0,4.0937938965008005,1.4119118864565172,0.0,123.0,0.4605398389432933,0.13430221294316502,2.3978952727983707,-4.595119850134591,0.0006820591099319095
ARB,2025-07-29 12:34:00+00:00,4.337850024542368,1.6345563632319573,68,59,30729.139153796295,127,1.4696814756885301,1.0,0.0,0.0,0,0,1,12,34,False,3.654553345058209,1.2987064575320646,0.0,108.0,3.1940135061149157,1.1644042445888996,-2.3978952727983707,111.0,3.1918289246062748,1.1637221854789677,2.1972245773362196,136.0,2.506408430646516,0.9228326589888899,-2.1972245773362196,127.0,4.554874854814127,1.5183910996107273,0.0,121.0,0.6832966794841586,0.17097501815646554,0.0,2.3978952727983707,0.13430221294316502
ARB,2025-07-29 12:36:00+00:00,4.092862502558345,1.7003780063252414,72,51,30304.381459568805,123,1.4116849014577153,1.0,0.0,0.0,0,0,1,12,36,False,4.337850024542368,1.4696814756885301,0.0,127.0,3.654553345058209,1.2987064575320646,0.0,108.0,3.1940135061149157,1.1644042445888996,-2.3978952727983707,111.0,3.1918289246062748,1.1637221854789677,2.1972245773362196,136.0,2.506408430646516,0.9228326589888899,-2.1972245773362196,127.0,-0.2449875219840223,-0.057996574230814835,0.0,0.0,0.17097501815646554
ARB,2025-07-29 12:37:00+00:00,4.0883541992901815,1.7807806505921788,77,50,33844.81639960909,127,1.4105854783144984,1.0,0.0,0.0,0,0,1,12,37,False,4.092862502558345,1.4116849014577153,0.0,123.0,4.337850024542368,1.4696814756885301,0.0,127.0,3.654553345058209,1.2987064575320646,0.0,108.0,3.1940135061149157,1.1644042445888996,-2.3978952727983707,111.0,3.1918289246062748,1.1637221854789677,2.1972245773362196,136.0,-0.004508303268163871,-0.001099423143216871,0.0,0.0,-0.057996574230814835
ARB,2025-07-29 12:38:00+00:00,4.200333919851948,2.242319833995617,65,41,26187.74015980909,106,1.4375419604282744,1.0,0.0,0.0,0,0,1,12,38,False,4.0883541992901815,1.4105854783144984,0.0,127.0,4.092862502558345,1.4116849014577153,0.0,123.0,4.337850024542368,1.4696814756885301,0.0,127.0,3.654553345058209,1.2987064575320646,0.0,108.0,3.1940135061149157,1.1644042445888996,-2.3978952727983707,111.0,0.11197972056176653,0.026956482113775992,0.0,0.0,-0.001099423143216871
ARB,2025-07-29 12:39:00+00:00,0.22692460430044817,1.8601341071234199,16,11,23720.462067672728,27,-1.4400133137741629,0.14285714285714285,-1.9459101490553135,0.0,0,3,4,12,39,False,4.200333919851948,1.4375419604282744,0.0,106.0,4.0883541992901815,1.4105854783144984,0.0,127.0,4.092862502558345,1.4116849014577153,0.0,123.0,4.337850024542368,1.4696814756885301,0.0,127.0,3.654553345058209,1.2987064575320646,0.0,108.0,-3.9734093155515,-2.8775552742024373,-1.9459101490553135,0.0,0.026956482113775992
ARB,2025-07-29 12:40:00+00:00,3.8581560283688736,1.6930734384518236,63,59,33563.06160327027,122,1.3527779150321033,3.0,1.0986122886681098,0.9900990099009901,1,0,8,12,40,False,0.22692460430044817,-1.4400133137741629,-1.9459101490553135,27.0,4.200333919851948,1.4375419604282744,0.0,106.0,4.0883541992901815,1.4105854783144984,0.0,127.0,4.092862502558345,1.4116849014577153,0.0,123.0,4.337850024542368,1.4696814756885301,0.0,127.0,3.6312314240684254,2.792791228806266,3.0445224377234235,-1.9459101490553135,-2.8775552742024373
ARB,2025-07-29 12:41:00+00:00,2.9518954574874603,1.4571881411139476,52,55,29296.353363281818,107,1.085829420654022,3.0,1.0986122886681098,0.9900990099009901,1,0,8,12,41,False,3.8581560283688736,1.3527779150321033,1.0986122886681098,122.0,0.22692460430044817,-1.4400133137741629,-1.9459101490553135,27.0,4.200333919851948,1.4375419604282744,0.0,106.0,4.0883541992901815,1.4105854783144984,0.0,127.0,4.092862502558345,1.4116849014577153,0.0,123.0,-0.9062605708814133,-0.2669484943780813,0.0,3.0445224377234235,2.792791228806266
ARB,2025-07-29 12:42:00+00:00,0.683768475993447,1.124813200427033,36,27,26229.767986770643,63,-0.3656169822134935,1.0,0.0,0.0,0,0,7,12,42,False,2.9518954574874603,1.085829420654022,1.0986122886681098,107.0,3.8581560283688736,1.3527779150321033,1.0986122886681098,122.0,0.22692460430044817,-1.4400133137741629,-1.9459101490553135,27.0,4.200333919851948,1.4375419604282744,0.0,106.0,4.0883541992901815,1.4105854783144984,0.0,127.0,-2.2681269814940133,-1.4514464028675156,-1.0986122886681098,0.0,-0.2669484943780813
ARB,2025-07-29 12:43:00+00:00,2.734294893704491,1.2366342442425755,47,40,31279.89541312844,87,1.009524172640507,1.0,0.0,0.0,0,0,5,12,43,False,0.683768475993447,-0.3656169822134935,0.0,63.0,2.9518954574874603,1.085829420654022,1.0986122886681098,107.0,3.8581560283688736,1.3527779150321033,1.0986122886681098,122.0,0.22692460430044817,-1.4400133137741629,-1.9459101490553135,27.0,4.200333919851948,1.4375419604282744,0.0,106.0,2.050526417711044,1.3751411548540005,0.0,-1.0986122886681098,-1.4514464028675156
ARB,2025-07-29 12:44:00+00:00,3.18293947789319,1.374620405222416,53,32,33023.88458397273,85,1.160941958931391,1.0,0.0,0.0,0,0,1,12,44,False,2.734294893704491,1.009524172640507,0.0,87.0,0.683768475993447,-0.3656169822134935,0.0,63.0,2.9518954574874603,1.085829420654022,1.0986122886681098,107.0,3.8581560283688736,1.3527779150321033,1.0986122886681098,122.0,0.22692460430044817,-1.4400133137741629,-1.9459101490553135,27.0,0.448644584188699,0.15141778629088387,0.0,0.0,1.3751411548540005
ARB,2025-07-29 12:45:00+00:00,2.9549819859756323,1.8098754318458332,60,28,32031.072850918918,88,1.0868709568749533,1.0,0.0,0.0,0,0,7,12,45,False,3.18293947789319,1.160941958931391,0.0,85.0,2.734294893704491,1.009524172640507,0.0,87.0,0.683768475993447,-0.3656169822134935,0.0,63.0,2.9518954574874603,1.085829420654022,1.0986122886681098,107.0,3.8581560283688736,1.3527779150321033,1.0986122886681098,122.0,-0.22795749191755776,-0.07407100205643768,0.0,0.0,0.15141778629088387
ARB,2025-07-29 12:47:00+00:00,2.7347310847756034,0.8413594627136876,38,52,28612.75132654955,90,1.009683104689195,1.0,0.0,0.0,0,0,2,12,47,False,2.9549819859756323,1.0868709568749533,0.0,88.0,3.18293947789319,1.160941958931391,0.0,85.0,2.734294893704491,1.009524172640507,0.0,87.0,0.683768475993447,-0.3656169822134935,0.0,63.0,2.9518954574874603,1.085829420654022,1.0986122886681098,107.0,-0.22025090120002888,-0.0771878521857583,0.0,0.0,-0.07407100205643768
ARB,2025-07-29 12:48:00+00:00,2.9614780057140475,1.0586944839089967,51,50,25742.20340529091,101,1.0890594740519546,1.0,0.0,0.0,0,0,10,12,48,False,2.7347310847756034,1.009683104689195,0.0,90.0,2.9549819859756323,1.0868709568749533,0.0,88.0,3.18293947789319,1.160941958931391,0.0,85.0,2.734294893704491,1.009524172640507,0.0,87.0,0.683768475993447,-0.3656169822134935,0.0,63.0,0.22674692093844406,0.0793763693627596,0.0,0.0,-0.0771878521857583
ARB,2025-07-29 12:49:00+00:00,2.736726874658114,1.0298222155657735,83,42,30105.822904899083,125,1.010409975398258,1.0,0.0,0.0,0,0,12,12,49,False,2.9614780057140475,1.0890594740519546,0.0,101.0,2.7347310847756034,1.009683104689195,0.0,90.0,2.9549819859756323,1.0868709568749533,0.0,88.0,3.18293947789319,1.160941958931391,0.0,85.0,2.734294893704491,1.009524172640507,0.0,87.0,-0.22475113105593358,-0.07864949865369653,0.0,0.0,0.0793763693627596
ARB,2025-07-29 12:50:00+00:00,3.195617438941543,1.2243800404211282,74,47,28517.202766663635,121,1.1649047204739715,2.3333333333333335,0.8472978603872037,0.7481296758104738,3,1,17,12,50,False,2.736726874658114,1.010409975398258,0.0,125.0,2.9614780057140475,1.0890594740519546,0.0,101.0,2.7347310847756034,1.009683104689195,0.0,90.0,2.9549819859756323,1.0868709568749533,0.0,88.0,3.18293947789319,1.160941958931391,0.0,85.0,0.4588905642834291,0.15449474507571348,0.8472978603872037,0.0,-0.07864949865369653
ARB,2025-07-29 12:51:00+00:00,2.9727536960774366,1.4342497935113605,78,41,30943.01085018182,119,1.0928469329239348,1.0,0.0,0.0,0,0,13,12,51,False,3.195617438941543,1.1649047204739715,0.8472978603872037,121.0,2.736726874658114,1.010409975398258,0.0,125.0,2.9614780057140475,1.0890594740519546,0.0,101.0,2.7347310847756034,1.009683104689195,0.0,90.0,2.9549819859756323,1.0868709568749533,0.0,88.0,-0.22286374286410648,-0.07205778755003678,-0.8472978603872037,0.8472978603872037,0.15449474507571348
ARB,2025-07-29 12:52:00+00:00,2.972345752402764,1.1325242728592253,78,33,33351.4767930991,111,1.0927101561010732,1.0,0.0,0.0,0,0,15,12,52,False,2.9727536960774366,1.0928469329239348,0.0,119.0,3.195617438941543,1.1649047204739715,0.8472978603872037,121.0,2.736726874658114,1.010409975398258,0.0,125.0,2.9614780057140475,1.0890594740519546,0.0,101.0,2.7347310847756034,1.009683104689195,0.0,90.0,-0.0004079436746726728,-0.00013677682286150628,0.0,-0.8472978603872037,-0.07205778755003678
ARB,2025-07-29 12:53:00+00:00,2.7407898042621333,1.0394285563470906,80,51,35661.84845503604,131,1.0118880719938763,1.0,0.0,0.0,0,0,1,12,53,False,2.972345752402764,1.0927101561010732,0.0,111.0,2.9727536960774366,1.0928469329239348,0.0,119.0,3.195617438941543,1.1649047204739715,0.8472978603872037,121.0,2.736726874658114,1.010409975398258,0.0,125.0,2.9614780057140475,1.0890594740519546,0.0,101.0,-0.23155594814063063,-0.08082208410719693,0.0,0.0,-0.00013677682286150628
ARB,2025-07-29 12:55:00+00:00,2.966512636203297,1.008456825604835,64,31,29898.680903663633,95,1.0907523589250905,1.0,0.0,0.0,0,0,1,12,55,False,2.7407898042621333,1.0118880719938763,0.0,131.0,2.972345752402764,1.0927101561010732,0.0,111.0,2.9727536960774366,1.0928469329239348,0.0,119.0,3.195617438941543,1.1649047204739715,0.8472978603872037,121.0,2.736726874658114,1.010409975398258,0.0,125.0,0.22572283194116372,0.07886428693121417,0.0,0.0,-0.08082208410719693
ARB,2025-07-29 12:56:00+00:00,2.056085441772322,1.0262836752969322,75,31,39809.747776174314,106,0.7256557259760528,1.0,0.0,0.0,0,0,4,12,56,False,2.966512636203297,1.0907523589250905,0.0,95.0,2.7407898042621333,1.0118880719938763,0.0,131.0,2.972345752402764,1.0927101561010732,0.0,111.0,2.9727536960774366,1.0928469329239348,0.0,119.0,3.195617438941543,1.1649047204739715,0.8472978603872037,121.0,-0.9104271944309748,-0.3650966329490377,0.0,0.0,0.07886428693121417
ARB,2025-07-29 12:57:00+00:00,2.741228070175644,1.2393706638847541,67,31,37577.97791320721,98,1.0120473829683003,1.0,0.0,0.0,0,0,1,12,57,False,2.056085441772322,0.7256557259760528,0.0,106.0,2.966512636203297,1.0907523589250905,0.0,95.0,2.7407898042621333,1.0118880719938763,0.0,131.0,2.972345752402764,1.0927101561010732,0.0,111.0,2.9727536960774366,1.0928469329239348,0.0,119.0,0.6851426284033217,0.28639165699224756,0.0,0.0,-0.3650966329490377
