asset,time,spread,bid_updates,ask_updates,quote_updates,ratio,log_ratio,n_informed,n_uninformed,n_total,spread_lag1,spread_lead1,ratio_lag1,ratio_lead1,log_ratio_lag1,spread_lag2,spread_lead2,ratio_lag2,ratio_lead2,log_ratio_lag2,spread_lag3,spread_lead3,ratio_lag3,ratio_lead3,log_ratio_lag3,spread_lag4,spread_lead4,ratio_lag4,ratio_lead4,log_ratio_lag4,spread_lag5,spread_lead5,ratio_lag5,ratio_lead5,log_ratio_lag5,spread_lag6,spread_lead6,ratio_lag6,ratio_lead6,log_ratio_lag6,d_spread,d_ratio,d_log_ratio,minute,is_outage
ARB,2025-07-29 14:22:00+00:00,6.33497964594485,9,1,10,0.03225806451612903,-3.4339872044851463,0,3,5,7.037792948131992,4.4575302936110335,0.09090909090909091,1.0,-2.3978952727983707,4.455021864778913,8.682286961316457,1.0,0.009900990099009901,0.0,3.516957597215484,9.862627685804297,1.0,0.014084507042253523,0.0,3.516215614341084,2.8169014084509154,1.0,0.019607843137254905,0.0,2.1095810137703834,21.14611968703771,1.0,0.03225806451612903,0.0,0.7028806391521969,23.727579199605582,1.0,1.0,0.0,-0.7028133021871419,-0.05865102639296188,-1.0360919316867756,862,True
ARB,2025-07-29 14:22:30+00:00,4.4575302936110335,4,0,4,1.0,0.0,0,0,2,6.33497964594485,8.682286961316457,0.03225806451612903,0.009900990099009901,-3.4339872044851463,7.037792948131992,9.862627685804297,0.09090909090909091,0.014084507042253523,-2.3978952727983707,4.455021864778913,2.8169014084509154,1.0,0.019607843137254905,0.0,3.516957597215484,21.14611968703771,1.0,0.03225806451612903,0.0,3.516215614341084,23.727579199605582,1.0,1.0,0.0,2.1095810137703834,23.962224258228694,1.0,0.09090909090909091,0.0,-1.8774493523338167,0.967741935483871,3.4339872044851463,862,True
ARB,2025-07-29 14:23:00+00:00,8.682286961316457,2,0,2,0.009900990099009901,-4.61512051684126,0,10,11,4.4575302936110335,9.862627685804297,1.0,0.014084507042253523,0.0,6.33497964594485,2.8169014084509154,0.03225806451612903,0.019607843137254905,-3.4339872044851463,7.037792948131992,21.14611968703771,0.09090909090909091,0.03225806451612903,-2.3978952727983707,4.455021864778913,23.727579199605582,1.0,1.0,0.0,3.516957597215484,23.962224258228694,1.0,0.09090909090909091,0.0,3.516215614341084,2.1120067584211335,1.0,1.0,0.0,4.224756667705424,-0.9900990099009901,-4.61512051684126,863,True
ARB,2025-07-29 14:24:00+00:00,9.862627685804297,2,1,3,0.014084507042253523,-4.2626798770413155,0,7,9,8.682286961316457,2.8169014084509154,0.009900990099009901,0.019607843137254905,-4.61512051684126,4.4575302936110335,21.14611968703771,1.0,0.03225806451612903,0.0,6.33497964594485,23.727579199605582,0.03225806451612903,1.0,-3.4339872044851463,7.037792948131992,23.962224258228694,0.09090909090909091,0.09090909090909091,-2.3978952727983707,4.455021864778913,2.1120067584211335,1.0,1.0,0.0,3.516957597215484,2.8220685762666147,1.0,0.09090909090909091,0.0,1.1803407244878397,0.004183516943243622,0.3524406397999442,864,True
ARB,2025-07-29 14:24:30+00:00,2.8169014084509154,5,1,6,0.019607843137254905,-3.9318256327243257,0,5,6,9.862627685804297,21.14611968703771,0.014084507042253523,0.03225806451612903,-4.2626798770413155,8.682286961316457,23.727579199605582,0.009900990099009901,1.0,-4.61512051684126,4.4575302936110335,23.962224258228694,1.0,0.09090909090909091,0.0,6.33497964594485,2.1120067584211335,0.03225806451612903,1.0,-3.4339872044851463,7.037792948131992,2.8220685762666147,0.09090909090909091,0.09090909090909091,-2.3978952727983707,4.455021864778913,2.8220685762666147,1.0,1.0,0.0,-7.045726277353381,0.005523336095001382,0.33085424431698973,864,True
ARB,2025-07-29 14:25:00+00:00,21.14611968703771,1,2,3,0.03225806451612903,-3.4339872044851463,0,3,7,2.8169014084509154,23.727579199605582,0.019607843137254905,1.0,-3.9318256327243257,9.862627685804297,23.962224258228694,0.014084507042253523,0.09090909090909091,-4.2626798770413155,8.682286961316457,2.1120067584211335,0.009900990099009901,1.0,-4.61512051684126,4.4575302936110335,2.8220685762666147,1.0,0.09090909090909091,0.0,6.33497964594485,2.8220685762666147,0.03225806451612903,1.0,-3.4339872044851463,7.037792948131992,3.0572769069769175,0.09090909090909091,1.0,-2.3978952727983707,18.329218278586794,0.012650221378874126,0.49783842823917945,865,True
ARB,2025-07-29 14:25:30+00:00,23.727579199605582,0,3,3,1.0,0.0,0,0,2,21.14611968703771,23.962224258228694,0.03225806451612903,0.09090909090909091,-3.4339872044851463,2.8169014084509154,2.1120067584211335,0.019607843137254905,1.0,-3.9318256327243257,9.862627685804297,2.8220685762666147,0.014084507042253523,0.09090909090909091,-4.2626798770413155,8.682286961316457,2.8220685762666147,0.009900990099009901,1.0,-4.61512051684126,4.4575302936110335,3.0572769069769175,1.0,1.0,0.0,6.33497964594485,3.0572769069769175,0.03225806451612903,0.09090909090909091,-3.4339872044851463,2.5814595125678714,0.967741935483871,3.4339872044851463,865,True
ARB,2025-07-29 14:26:00+00:00,23.962224258228694,0,3,3,0.09090909090909091,-2.3978952727983707,0,1,5,23.727579199605582,2.1120067584211335,1.0,1.0,0.0,21.14611968703771,2.8220685762666147,0.03225806451612903,0.09090909090909091,-3.4339872044851463,2.8169014084509154,2.8220685762666147,0.019607843137254905,1.0,-3.9318256327243257,9.862627685804297,3.0572769069769175,0.014084507042253523,1.0,-4.2626798770413155,8.682286961316457,3.0572769069769175,0.009900990099009901,0.09090909090909091,-4.61512051684126,4.4575302936110335,3.0572769069769175,1.0,1.0,0.0,0.23464505862311213,-0.9090909090909091,-2.3978952727983707,866,True
ARB,2025-07-29 14:27:00+00:00,2.1120067584211335,2,0,2,1.0,0.0,0,0,1,23.962224258228694,2.8220685762666147,0.09090909090909091,0.09090909090909091,-2.3978952727983707,23.727579199605582,2.8220685762666147,1.0,1.0,0.0,21.14611968703771,3.0572769069769175,0.03225806451612903,1.0,-3.4339872044851463,2.8169014084509154,3.0572769069769175,0.019607843137254905,0.09090909090909091,-3.9318256327243257,9.862627685804297,3.0572769069769175,0.014084507042253523,1.0,-4.2626798770413155,8.682286961316457,5.877443547155387,0.009900990099009901,1.0,-4.61512051684126,-21.85021749980756,0.9090909090909091,2.3978952727983707,867,True
ARB,2025-07-29 14:29:00+00:00,2.8220685762666147,1,1,2,0.09090909090909091,-2.3978952727983707,0,1,1,2.1120067584211335,2.8220685762666147,1.0,1.0,0.0,23.962224258228694,3.0572769069769175,0.09090909090909091,1.0,-2.3978952727983707,23.727579199605582,3.0572769069769175,1.0,0.09090909090909091,0.0,21.14611968703771,3.0572769069769175,0.03225806451612903,1.0,-3.4339872044851463,2.8169014084509154,5.877443547155387,0.019607843137254905,1.0,-3.9318256327243257,9.862627685804297,3.0558395919283288,0.014084507042253523,1.0,-4.2626798770413155,0.7100618178454812,-0.9090909090909091,-2.3978952727983707,869,True
ARB,2025-07-29 14:29:30+00:00,2.8220685762666147,1,0,1,1.0,0.0,0,0,3,2.8220685762666147,3.0572769069769175,0.09090909090909091,1.0,-2.3978952727983707,2.1120067584211335,3.0572769069769175,1.0,0.09090909090909091,0.0,23.962224258228694,3.0572769069769175,0.09090909090909091,1.0,-2.3978952727983707,23.727579199605582,5.877443547155387,1.0,1.0,0.0,21.14611968703771,3.0558395919283288,0.03225806451612903,1.0,-3.4339872044851463,2.8169014084509154,4.231908590773451,0.019607843137254905,1.0,-3.9318256327243257,0.0,0.9090909090909091,2.3978952727983707,869,True
ARB,2025-07-29 14:30:00+00:00,3.0572769069769175,0,2,2,1.0,0.0,0,0,2,2.8220685762666147,3.0572769069769175,1.0,0.09090909090909091,0.0,2.8220685762666147,3.0572769069769175,0.09090909090909091,1.0,-2.3978952727983707,2.1120067584211335,5.877443547155387,1.0,1.0,0.0,23.962224258228694,3.0558395919283288,0.09090909090909091,1.0,-2.3978952727983707,23.727579199605582,4.231908590773451,1.0,1.0,0.0,21.14611968703771,3.9961918642235865,0.03225806451612903,1.0,-3.4339872044851463,0.23520833071030278,0.0,0.0,870,True
ARB,2025-07-29 14:31:30+00:00,3.0572769069769175,0,0,0,0.09090909090909091,-2.3978952727983707,0,1,3,3.0572769069769175,3.0572769069769175,1.0,1.0,0.0,2.8220685762666147,5.877443547155387,1.0,1.0,0.0,2.8220685762666147,3.0558395919283288,0.09090909090909091,1.0,-2.3978952727983707,2.1120067584211335,4.231908590773451,1.0,1.0,0.0,23.962224258228694,3.9961918642235865,0.09090909090909091,1.0,-2.3978952727983707,23.727579199605582,0.7050943063628765,1.0,21.0,0.0,0.0,-0.9090909090909091,-2.3978952727983707,871,True
ARB,2025-07-29 14:32:00+00:00,3.0572769069769175,1,0,1,1.0,0.0,0,0,2,3.0572769069769175,5.877443547155387,0.09090909090909091,1.0,-2.3978952727983707,3.0572769069769175,3.0558395919283288,1.0,1.0,0.0,2.8220685762666147,4.231908590773451,1.0,1.0,0.0,2.8220685762666147,3.9961918642235865,0.09090909090909091,1.0,-2.3978952727983707,2.1120067584211335,0.7050943063628765,1.0,21.0,0.0,23.962224258228694,0.7050943063628765,0.09090909090909091,1.0,-2.3978952727983707,0.0,0.9090909090909091,2.3978952727983707,872,True
ARB,2025-07-29 14:32:30+00:00,5.877443547155387,0,2,2,1.0,0.0,0,0,2,3.0572769069769175,3.0558395919283288,1.0,1.0,0.0,3.0572769069769175,4.231908590773451,0.09090909090909091,1.0,-2.3978952727983707,3.0572769069769175,3.9961918642235865,1.0,1.0,0.0,2.8220685762666147,0.7050943063628765,1.0,21.0,0.0,2.8220685762666147,0.7050943063628765,0.09090909090909091,1.0,-2.3978952727983707,2.1120067584211335,1.8795226012598556,1.0,1.9677419354838708,0.0,2.8201666401784697,0.0,0.0,872,True
ARB,2025-07-29 14:33:00+00:00,3.0558395919283288,1,1,2,1.0,0.0,0,0,1,5.877443547155387,4.231908590773451,1.0,1.0,0.0,3.0572769069769175,3.9961918642235865,1.0,1.0,0.0,3.0572769069769175,0.7050943063628765,0.09090909090909091,21.0,-2.3978952727983707,3.0572769069769175,0.7050943063628765,1.0,1.0,0.0,2.8220685762666147,1.8795226012598556,1.0,1.9677419354838708,0.0,2.8220685762666147,6.337805006865779,0.09090909090909091,0.09090909090909091,-2.3978952727983707,-2.8216039552270584,0.0,0.0,873,True
ARB,2025-07-29 14:33:30+00:00,4.231908590773451,2,4,6,1.0,0.0,0,0,12,3.0558395919283288,3.9961918642235865,1.0,1.0,0.0,5.877443547155387,0.7050943063628765,1.0,21.0,0.0,3.0572769069769175,0.7050943063628765,1.0,1.0,0.0,3.0572769069769175,1.8795226012598556,0.09090909090909091,1.9677419354838708,-2.3978952727983707,3.0572769069769175,6.337805006865779,1.0,0.09090909090909091,0.0,2.8220685762666147,7.981595380063651,1.0,0.09090909090909091,0.0,1.1760689988451225,0.0,0.0,873,True
ARB,2025-07-29 14:34:00+00:00,3.9961918642235865,4,3,7,1.0,0.0,0,0,1,4.231908590773451,0.7050943063628765,1.0,21.0,0.0,3.0558395919283288,0.7050943063628765,1.0,1.0,0.0,5.877443547155387,1.8795226012598556,1.0,1.9677419354838708,0.0,3.0572769069769175,6.337805006865779,1.0,0.09090909090909091,0.0,3.0572769069769175,7.981595380063651,0.09090909090909091,0.09090909090909091,-2.3978952727983707,3.0572769069769175,7.981595380063651,1.0,0.09090909090909091,0.0,-0.23571672654986475,0.0,0.0,874,True
ARB,2025-07-29 14:34:30+00:00,0.7050943063628765,1,0,1,21.0,3.044522437723423,2,0,5,3.9961918642235865,0.7050943063628765,1.0,1.0,0.0,4.231908590773451,1.8795226012598556,1.0,1.9677419354838708,0.0,3.0558395919283288,6.337805006865779,1.0,0.09090909090909091,0.0,5.877443547155387,7.981595380063651,1.0,0.09090909090909091,0.0,3.0572769069769175,7.981595380063651,1.0,0.09090909090909091,0.0,3.0572769069769175,4.459518137328936,0.09090909090909091,0.2198581560283688,-2.3978952727983707,-3.2910975578607102,20.0,3.044522437723423,874,True
ARB,2025-07-29 14:35:00+00:00,0.7050943063628765,0,1,1,1.0,0.0,0,0,15,0.7050943063628765,1.8795226012598556,21.0,1.9677419354838708,3.044522437723423,3.9961918642235865,6.337805006865779,1.0,0.09090909090909091,0.0,4.231908590773451,7.981595380063651,1.0,0.09090909090909091,0.0,3.0558395919283288,7.981595380063651,1.0,0.09090909090909091,0.0,5.877443547155387,4.459518137328936,1.0,0.2198581560283688,0.0,3.0572769069769175,0.9382403302602326,1.0,0.5081967213114754,0.0,0.0,-20.0,-3.044522437723423,875,True
ARB,2025-07-29 14:35:30+00:00,1.8795226012598556,2,4,6,1.9677419354838708,0.6768866596881649,6,3,26,0.7050943063628765,6.337805006865779,1.0,0.09090909090909091,0.0,0.7050943063628765,7.981595380063651,21.0,0.09090909090909091,3.044522437723423,3.9961918642235865,7.981595380063651,1.0,0.09090909090909091,0.0,4.231908590773451,4.459518137328936,1.0,0.2198581560283688,0.0,3.0558395919283288,0.9382403302602326,1.0,0.5081967213114754,0.0,5.877443547155387,4.926397278751698,1.0,0.8198198198198198,0.0,1.174428294896979,0.9677419354838708,0.6768866596881649,875,True
ARB,2025-07-29 14:36:00+00:00,6.337805006865779,1,0,1,0.09090909090909091,-2.3978952727983707,0,1,3,1.8795226012598556,7.981595380063651,1.9677419354838708,0.09090909090909091,0.6768866596881649,0.7050943063628765,7.981595380063651,1.0,0.09090909090909091,0.0,0.7050943063628765,4.459518137328936,21.0,0.2198581560283688,3.044522437723423,3.9961918642235865,0.9382403302602326,1.0,0.5081967213114754,0.0,4.231908590773451,4.926397278751698,1.0,0.8198198198198198,0.0,3.0558395919283288,10.077928165465188,1.0,0.20716112531969308,0.0,4.458282405605924,-1.87683284457478,-3.0747819324865358,876,True
ARB,2025-07-29 14:36:30+00:00,7.981595380063651,0,0,0,0.09090909090909091,-2.3978952727983707,0,1,2,6.337805006865779,7.981595380063651,0.09090909090909091,0.09090909090909091,-2.3978952727983707,1.8795226012598556,4.459518137328936,1.9677419354838708,0.2198581560283688,0.6768866596881649,0.7050943063628765,0.9382403302602326,1.0,0.5081967213114754,0.0,0.7050943063628765,4.926397278751698,21.0,0.8198198198198198,3.044522437723423,3.9961918642235865,10.077928165465188,1.0,0.20716112531969308,0.0,4.231908590773451,11.945892135621255,1.0,0.7560975609756099,0.0,1.6437903731978718,0.0,0.0,876,True
ARB,2025-07-29 14:37:00+00:00,7.981595380063651,1,0,1,0.09090909090909091,-2.3978952727983707,0,1,4,7.981595380063651,4.459518137328936,0.09090909090909091,0.2198581560283688,-2.3978952727983707,6.337805006865779,0.9382403302602326,0.09090909090909091,0.5081967213114754,-2.3978952727983707,1.8795226012598556,4.926397278751698,1.9677419354838708,0.8198198198198198,0.6768866596881649,0.7050943063628765,10.077928165465188,1.0,0.20716112531969308,0.0,0.7050943063628765,11.945892135621255,21.0,0.7560975609756099,3.044522437723423,3.9961918642235865,13.812639735920577,1.0,1.7843137254901962,0.0,0.0,0.0,0.0,877,True
ARB,2025-07-29 14:37:30+00:00,4.459518137328936,5,4,9,0.2198581560283688,-1.514772685893022,3,14,27,7.981595380063651,0.9382403302602326,0.09090909090909091,0.5081967213114754,-2.3978952727983707,7.981595380063651,4.926397278751698,0.09090909090909091,0.8198198198198198,-2.3978952727983707,6.337805006865779,10.077928165465188,0.09090909090909091,0.20716112531969308,-2.3978952727983707,1.8795226012598556,11.945892135621255,1.9677419354838708,0.7560975609756099,0.6768866596881649,0.7050943063628765,13.812639735920577,1.0,1.7843137254901962,0.0,0.7050943063628765,3.9776782058332296,21.0,0.411764705882353,3.044522437723423,-3.5220772427347153,0.1289490651192779,0.8831225869053487,877,True
ARB,2025-07-29 14:38:00+00:00,0.9382403302602326,4,3,7,0.5081967213114754,-0.676886659688165,3,6,17,4.459518137328936,4.926397278751698,0.2198581560283688,0.8198198198198198,-1.514772685893022,7.981595380063651,10.077928165465188,0.09090909090909091,0.20716112531969308,-2.3978952727983707,7.981595380063651,11.945892135621255,0.09090909090909091,0.7560975609756099,-2.3978952727983707,6.337805006865779,13.812639735920577,0.09090909090909091,1.7843137254901962,-2.3978952727983707,1.8795226012598556,3.9776782058332296,1.9677419354838708,0.411764705882353,0.6768866596881649,0.7050943063628765,4.679566672125646,1.0,80.99999999999999,0.0,-3.5212778070687034,0.28833856528310664,0.837886026204857,878,True
ARB,2025-07-29 14:38:30+00:00,4.926397278751698,7,1,8,0.8198198198198198,-0.19867069479548416,9,11,29,0.9382403302602326,10.077928165465188,0.5081967213114754,0.20716112531969308,-0.676886659688165,4.459518137328936,11.945892135621255,0.2198581560283688,0.7560975609756099,-1.514772685893022,7.981595380063651,13.812639735920577,0.09090909090909091,1.7843137254901962,-2.3978952727983707,7.981595380063651,3.9776782058332296,0.09090909090909091,0.411764705882353,-2.3978952727983707,6.337805006865779,4.679566672125646,0.09090909090909091,80.99999999999999,-2.3978952727983707,1.8795226012598556,4.209738528462826,1.9677419354838708,3.258064516129032,0.6768866596881649,3.9881569484914654,0.31162309850834435,0.4782159648926808,878,True
ARB,2025-07-29 14:39:00+00:00,10.077928165465188,24,9,33,0.20716112531969308,-1.5742584053129272,8,39,68,4.926397278751698,11.945892135621255,0.8198198198198198,0.7560975609756099,-0.19867069479548416,0.9382403302602326,13.812639735920577,0.5081967213114754,1.7843137254901962,-0.676886659688165,4.459518137328936,3.9776782058332296,0.2198581560283688,0.411764705882353,-1.514772685893022,7.981595380063651,4.679566672125646,0.09090909090909091,80.99999999999999,-2.3978952727983707,7.981595380063651,4.209738528462826,0.09090909090909091,3.258064516129032,-2.3978952727983707,6.337805006865779,2.1040081354989306,0.09090909090909091,1.9836065573770492,-2.3978952727983707,5.15153088671349,-0.6126586945001267,-1.375587710517443,879,True
ARB,2025-07-29 14:39:30+00:00,11.945892135621255,23,3,26,0.7560975609756099,-0.2795848622191614,3,4,22,10.077928165465188,13.812639735920577,0.20716112531969308,1.7843137254901962,-1.5742584053129272,4.926397278751698,3.9776782058332296,0.8198198198198198,0.411764705882353,-0.19867069479548416,0.9382403302602326,4.679566672125646,0.5081967213114754,80.99999999999999,-0.676886659688165,4.459518137328936,4.209738528462826,0.2198581560283688,3.258064516129032,-1.514772685893022,7.981595380063651,2.1040081354989306,0.09090909090909091,1.9836065573770492,-2.3978952727983707,7.981595380063651,4.671260072405313,0.09090909090909091,0.504950495049505,-2.3978952727983707,1.867963970156067,0.5489364356559168,1.2946735430937657,879,True
ARB,2025-07-29 14:40:00+00:00,13.812639735920577,6,5,11,1.7843137254901962,0.5790338737925244,9,5,32,11.945892135621255,3.9776782058332296,0.7560975609756099,0.411764705882353,-0.2795848622191614,10.077928165465188,4.679566672125646,0.20716112531969308,80.99999999999999,-1.5742584053129272,4.926397278751698,4.209738528462826,0.8198198198198198,3.258064516129032,-0.19867069479548416,0.9382403302602326,2.1040081354989306,0.5081967213114754,1.9836065573770492,-0.676886659688165,4.459518137328936,4.671260072405313,0.2198581560283688,0.504950495049505,-1.514772685893022,7.981595380063651,5.604726652809661,0.09090909090909091,0.31677018633540366,-2.3978952727983707,1.8667476002993215,1.0282161645145864,0.8586187360116857,880,True
ARB,2025-07-29 14:40:30+00:00,3.9776782058332296,16,2,18,0.411764705882353,-0.8873031950009027,2,5,7,13.812639735920577,4.679566672125646,1.7843137254901962,80.99999999999999,0.5790338737925244,11.945892135621255,4.209738528462826,0.7560975609756099,3.258064516129032,-0.2795848622191614,10.077928165465188,2.1040081354989306,0.20716112531969308,1.9836065573770492,-1.5742584053129272,4.926397278751698,4.671260072405313,0.8198198198198198,0.504950495049505,-0.19867069479548416,0.9382403302602326,5.604726652809661,0.5081967213114754,0.31677018633540366,-0.676886659688165,4.459518137328936,6.07136185316604,0.2198581560283688,0.006622516556291392,-1.514772685893022,-9.834961530087348,-1.3725490196078431,-1.4663370687934272,880,True
ARB,2025-07-29 14:41:00+00:00,4.679566672125646,17,2,19,80.99999999999999,4.394449154672438,8,0,11,3.9776782058332296,4.209738528462826,0.411764705882353,3.258064516129032,-0.8873031950009027,13.812639735920577,2.1040081354989306,1.7843137254901962,1.9836065573770492,0.5790338737925244,11.945892135621255,4.671260072405313,0.7560975609756099,0.504950495049505,-0.2795848622191614,10.077928165465188,5.604726652809661,0.20716112531969308,0.31677018633540366,-1.5742584053129272,4.926397278751698,6.07136185316604,0.8198198198198198,0.006622516556291392,-0.19867069479548416,0.9382403302602326,10.27245348212817,0.5081967213114754,0.6396396396396397,-0.676886659688165,0.7018884662924165,80.58823529411764,5.281752349673341,881,True
ARB,2025-07-29 14:41:30+00:00,4.209738528462826,16,4,20,3.258064516129032,1.1811333123561132,10,3,16,4.679566672125646,2.1040081354989306,80.99999999999999,1.9836065573770492,4.394449154672438,3.9776782058332296,4.671260072405313,0.411764705882353,0.504950495049505,-0.8873031950009027,13.812639735920577,5.604726652809661,1.7843137254901962,0.31677018633540366,0.5790338737925244,11.945892135621255,6.07136185316604,0.7560975609756099,0.006622516556291392,-0.2795848622191614,10.077928165465188,10.27245348212817,0.20716112531969308,0.6396396396396397,-1.5742584053129272,4.926397278751698,13.538748832867062,0.8198198198198198,0.1143911439114391,-0.19867069479548416,-0.46982814366282,-77.74193548387095,-3.213315842316325,881,True
ARB,2025-07-29 14:42:00+00:00,2.1040081354989306,10,6,16,1.9836065573770492,0.6849166814234299,12,6,18,4.209738528462826,4.671260072405313,3.258064516129032,0.504950495049505,1.1811333123561132,4.679566672125646,5.604726652809661,80.99999999999999,0.31677018633540366,4.394449154672438,3.9776782058332296,6.07136185316604,0.411764705882353,0.006622516556291392,-0.8873031950009027,13.812639735920577,10.27245348212817,1.7843137254901962,0.6396396396396397,0.5790338737925244,11.945892135621255,13.538748832867062,0.7560975609756099,0.1143911439114391,-0.2795848622191614,10.077928165465188,14.005929176684548,0.20716112531969308,0.014084507042253523,-1.5742584053129272,-2.1057303929638955,-1.2744579587519829,-0.4962166309326833,882,True
ARB,2025-07-29 14:42:30+00:00,4.671260072405313,13,7,20,0.504950495049505,-0.6832948841169336,5,10,30,2.1040081354989306,5.604726652809661,1.9836065573770492,0.31677018633540366,0.6849166814234299,4.209738528462826,6.07136185316604,3.258064516129032,0.006622516556291392,1.1811333123561132,4.679566672125646,10.27245348212817,80.99999999999999,0.6396396396396397,4.394449154672438,3.9776782058332296,13.538748832867062,0.411764705882353,0.1143911439114391,-0.8873031950009027,13.812639735920577,14.005929176684548,1.7843137254901962,0.014084507042253523,0.5790338737925244,11.945892135621255,13.761414393507295,0.7560975609756099,1.0,-0.2795848622191614,2.5672519369063824,-1.4786560623275442,-1.3682115655403635,882,True
ARB,2025-07-29 14:43:00+00:00,5.604726652809661,7,14,21,0.31677018633540366,-1.1495787322601374,5,16,34,4.671260072405313,6.07136185316604,0.504950495049505,0.006622516556291392,-0.6832948841169336,2.1040081354989306,10.27245348212817,1.9836065573770492,0.6396396396396397,0.6849166814234299,4.209738528462826,13.538748832867062,3.258064516129032,0.1143911439114391,1.1811333123561132,4.679566672125646,14.005929176684548,80.99999999999999,0.014084507042253523,4.394449154672438,3.9776782058332296,13.761414393507295,0.411764705882353,1.0,-0.8873031950009027,13.812639735920577,9.572841149207111,1.7843137254901962,0.0033222591362126247,0.5790338737925244,0.9334665804043478,-0.1881803087141013,-0.4662838481432038,883,True
ARB,2025-07-29 14:43:30+00:00,6.07136185316604,0,12,12,0.006622516556291392,-5.017279836814924,0,15,29,5.604726652809661,10.27245348212817,0.31677018633540366,0.6396396396396397,-1.1495787322601374,4.671260072405313,13.538748832867062,0.504950495049505,0.1143911439114391,-0.6832948841169336,2.1040081354989306,14.005929176684548,1.9836065573770492,0.014084507042253523,0.6849166814234299,4.209738528462826,13.761414393507295,3.258064516129032,1.0,1.1811333123561132,4.679566672125646,9.572841149207111,80.99999999999999,0.0033222591362126247,4.394449154672438,3.9776782058332296,18.262274355552503,0.411764705882353,1.1895734597156398,-0.8873031950009027,0.46663520035637873,-0.3101476697791123,-3.867701104554787,883,True
ARB,2025-07-29 14:44:00+00:00,10.27245348212817,2,12,14,0.6396396396396397,-0.4468503242710187,7,11,26,6.07136185316604,13.538748832867062,0.006622516556291392,0.1143911439114391,-5.017279836814924,5.604726652809661,14.005929176684548,0.31677018633540366,0.014084507042253523,-1.1495787322601374,4.671260072405313,13.761414393507295,0.504950495049505,1.0,-0.6832948841169336,2.1040081354989306,9.572841149207111,1.9836065573770492,0.0033222591362126247,0.6849166814234299,4.209738528462826,18.262274355552503,3.258064516129032,1.1895734597156398,1.1811333123561132,4.679566672125646,11.702750146284385,80.99999999999999,17.774193548387096,4.394449154672438,4.201091628962131,0.6330171230833482,4.570429512543906,884,True
ARB,2025-07-29 14:44:30+00:00,13.538748832867062,1,17,18,0.1143911439114391,-2.1681316163945548,3,27,38,10.27245348212817,14.005929176684548,0.6396396396396397,0.014084507042253523,-0.4468503242710187,6.07136185316604,13.761414393507295,0.006622516556291392,1.0,-5.017279836814924,5.604726652809661,9.572841149207111,0.31677018633540366,0.0033222591362126247,-1.1495787322601374,4.671260072405313,18.262274355552503,0.504950495049505,1.1895734597156398,-0.6832948841169336,2.1040081354989306,11.702750146284385,1.9836065573770492,17.774193548387096,0.6849166814234299,4.209738528462826,20.739492598968425,3.258064516129032,0.14027149321266968,1.1811333123561132,3.2662953507388917,-0.5252484957282005,-1.721281292123536,884,True
ARB,2025-07-29 14:45:00+00:00,14.005929176684548,0,6,6,0.014084507042253523,-4.2626798770413155,0,7,7,13.538748832867062,13.761414393507295,0.1143911439114391,1.0,-2.1681316163945548,10.27245348212817,9.572841149207111,0.6396396396396397,0.0033222591362126247,-0.4468503242710187,6.07136185316604,18.262274355552503,0.006622516556291392,1.1895734597156398,-5.017279836814924,5.604726652809661,11.702750146284385,0.31677018633540366,17.774193548387096,-1.1495787322601374,4.671260072405313,20.739492598968425,0.504950495049505,0.14027149321266968,-0.6832948841169336,2.1040081354989306,20.619039808805077,1.9836065573770492,0.29515418502202645,0.6849166814234299,0.4671803438174855,-0.10030663686918559,-2.0945482606467607,885,True
ARB,2025-07-29 14:45:30+00:00,13.761414393507295,14,14,28,1.0,0.0,0,0,1,14.005929176684548,9.572841149207111,0.014084507042253523,0.0033222591362126247,-4.2626798770413155,13.538748832867062,18.262274355552503,0.1143911439114391,1.1895734597156398,-2.1681316163945548,10.27245348212817,11.702750146284385,0.6396396396396397,17.774193548387096,-0.4468503242710187,6.07136185316604,20.739492598968425,0.006622516556291392,0.14027149321266968,-5.017279836814924,5.604726652809661,20.619039808805077,0.31677018633540366,0.29515418502202645,-1.1495787322601374,4.671260072405313,13.131360683250254,0.504950495049505,1.0,-0.6832948841169336,-0.2445147831772534,0.9859154929577465,4.2626798770413155,885,True
ARB,2025-07-29 14:46:00+00:00,9.572841149207111,6,21,27,0.0033222591362126247,-5.707110264748875,0,30,36,13.761414393507295,18.262274355552503,1.0,1.1895734597156398,0.0,14.005929176684548,11.702750146284385,0.014084507042253523,17.774193548387096,-4.2626798770413155,13.538748832867062,20.739492598968425,0.1143911439114391,0.14027149321266968,-2.1681316163945548,10.27245348212817,20.619039808805077,0.6396396396396397,0.29515418502202645,-0.4468503242710187,6.07136185316604,13.131360683250254,0.006622516556291392,1.0,-5.017279836814924,5.604726652809661,14.339950868037176,0.31677018633540366,0.586374695863747,-1.1495787322601374,-4.1885732443001835,-0.9966777408637874,-5.707110264748875,886,True
