asset,time,spread,spread_vol,bid_updates,ask_updates,depth,quote_updates,log_spread,ratio,log_ratio,informed_share,n_informed,n_uninformed,n_total,hour,minute_of_hour,is_outage,spread_lag1,log_spread_lag1,log_ratio_lag1,quote_updates_lag1,spread_lag2,log_spread_lag2,log_ratio_lag2,quote_updates_lag2,spread_lag3,log_spread_lag3,log_ratio_lag3,quote_updates_lag3,spread_lag4,log_spread_lag4,log_ratio_lag4,quote_updates_lag4,spread_lag5,log_spread_lag5,log_ratio_lag5,quote_updates_lag5,d_spread,d_log_spread,d_log_ratio,d_log_ratio_lag1,d_log_spread_lag1
BTC,2025-07-28 15:38:00+00:00,0.08448693198379541,0.06458262880053964,14,15,2867184.7608301803,29,-2.359293739930578,0.7288135593220338,-0.3163373282121571,0.4199160167966407,21,29,169,15,38,False,0.08443984716387663,-2.3597921851071275,2.833213344056216,49.0,0.08442487663414902,-2.3599507168801117,1.8067973465925955,71.0,0.08441846231770887,-2.360018649553599,2.833213344056216,52.0,0.08437003007791571,-2.3605317342256686,2.70805020110221,18.0,0.08433872117197087,-2.360863556740785,2.151762203259462,15.0,4.7084819918774556e-05,0.0004984451765497333,-3.149550672268373,1.0264159974636207,0.00015853177298419396
BTC,2025-07-28 15:39:00+00:00,0.08451835104697107,0.07411012555144016,24,22,2614233.242653211,46,-2.3589612723618276,5.7272727272727275,1.7452394535931621,0.8608719800055541,31,5,128,15,39,False,0.08448693198379541,-2.359293739930578,-0.3163373282121571,29.0,0.08443984716387663,-2.3597921851071275,2.833213344056216,49.0,0.08442487663414902,-2.3599507168801117,1.8067973465925955,71.0,0.08441846231770887,-2.360018649553599,2.833213344056216,52.0,0.08437003007791571,-2.3605317342256686,2.70805020110221,18.0,3.14190631756639e-05,0.00033246756875016104,2.0615767818053192,-3.149550672268373,0.0004984451765497333
BTC,2025-07-28 15:40:00+00:00,0.08453049648987113,0.024072133295203146,5,4,2927573.392086036,9,-2.3588327823649298,7.8,2.0541237336955462,0.9043312708234174,19,2,144,15,40,False,0.08451835104697107,-2.3589612723618276,1.7452394535931621,46.0,0.08448693198379541,-2.359293739930578,-0.3163373282121571,29.0,0.08443984716387663,-2.3597921851071275,2.833213344056216,49.0,0.08442487663414902,-2.3599507168801117,1.8067973465925955,71.0,0.08441846231770887,-2.360018649553599,2.833213344056216,52.0,1.2145442900055037e-05,0.00012848999689785146,0.3088842801023841,2.0615767818053192,0.00033246756875016104
BTC,2025-07-28 15:41:00+00:00,0.08450692322968559,0.08566902764318507,19,21,2301517.254999266,40,-2.359082185476152,4.818181818181818,1.5723966407537513,0.8384392131570461,26,5,195,15,41,False,0.08453049648987113,-2.3588327823649298,2.0541237336955462,9.0,0.08451835104697107,-2.3589612723618276,1.7452394535931621,46.0,0.08448693198379541,-2.359293739930578,-0.3163373282121571,29.0,0.08443984716387663,-2.3597921851071275,2.833213344056216,49.0,0.08442487663414902,-2.3599507168801117,1.8067973465925955,71.0,-2.3573260185538736e-05,-0.00024940311122234604,-0.48172709294179494,0.3088842801023841,0.00012848999689785146
BTC,2025-07-28 15:42:00+00:00,0.0844933567098287,0.058058663792435114,16,16,2692635.9238081984,32,-2.3592257463204485,2.4545454545454546,0.8979415932059586,0.7218212104386451,13,5,298,15,42,False,0.08450692322968559,-2.359082185476152,1.5723966407537513,40.0,0.08453049648987113,-2.3588327823649298,2.0541237336955462,9.0,0.08451835104697107,-2.3589612723618276,1.7452394535931621,46.0,0.08448693198379541,-2.359293739930578,-0.3163373282121571,29.0,0.08443984716387663,-2.3597921851071275,2.833213344056216,49.0,-1.3566519856886283e-05,-0.00014356084429634208,-0.6744550475477927,-0.48172709294179494,-0.00024940311122234604
BTC,2025-07-28 15:43:00+00:00,0.08452906743306354,0.03379112842473666,12,15,2461018.0317866364,27,-2.358847899894855,13.0,2.5649493574615367,0.9408997353719495,32,2,132,15,43,False,0.0844933567098287,-2.3592257463204485,0.8979415932059586,32.0,0.08450692322968559,-2.359082185476152,1.5723966407537513,40.0,0.08453049648987113,-2.3588327823649298,2.0541237336955462,9.0,0.08451835104697107,-2.3589612723618276,1.7452394535931621,46.0,0.08448693198379541,-2.359293739930578,-0.3163373282121571,29.0,3.571072323484137e-05,0.0003778464255934644,1.6670077642555783,-0.6744550475477927,-0.00014356084429634208
BTC,2025-07-28 15:44:00+00:00,0.08452192287374538,0.038031727562412514,13,12,3163867.89878054,25,-2.3589234833055523,5.0,1.6094379124341003,0.8565310492505354,12,2,92,15,44,False,0.08452906743306354,-2.358847899894855,2.5649493574615367,27.0,0.0844933567098287,-2.3592257463204485,0.8979415932059586,32.0,0.08450692322968559,-2.359082185476152,1.5723966407537513,40.0,0.08453049648987113,-2.3588327823649298,2.0541237336955462,9.0,0.08451835104697107,-2.3589612723618276,1.7452394535931621,46.0,-7.144559318161825e-06,-7.558341069735519e-05,-0.9555114450274365,1.6670077642555783,0.0003778464255934644
BTC,2025-07-28 15:45:00+00:00,0.08449407062859364,0.12969484004605816,22,23,2880589.6719095414,45,-2.359218191121936,0.24731182795698925,-1.3971052772241062,0.19294860550780565,11,46,235,15,45,False,0.08452192287374538,-2.3589234833055523,1.6094379124341003,25.0,0.08452906743306354,-2.358847899894855,2.5649493574615367,27.0,0.0844933567098287,-2.3592257463204485,0.8979415932059586,32.0,0.08450692322968559,-2.359082185476152,1.5723966407537513,40.0,0.08453049648987113,-2.3588327823649298,2.0541237336955462,9.0,-2.7852245151741006e-05,-0.0002947078163835215,-3.006543189658206,-0.9555114450274365,-7.558341069735519e-05
BTC,2025-07-28 15:46:00+00:00,0.08443984716387663,0.04889692969073324,15,14,2478874.8863864546,29,-2.3597921851071275,0.1891891891891892,-1.6650077635889111,0.1427891480247501,3,18,302,15,46,False,0.08449407062859364,-2.359218191121936,-1.3971052772241062,45.0,0.08452192287374538,-2.3589234833055523,1.6094379124341003,25.0,0.08452906743306354,-2.358847899894855,2.5649493574615367,27.0,0.0844933567098287,-2.3592257463204485,0.8979415932059586,32.0,0.08450692322968559,-2.359082185476152,1.5723966407537513,40.0,-5.422346471700701e-05,-0.0005739939851916454,-0.26790248636480496,-3.006543189658206,-0.0002947078163835215
BTC,2025-07-28 15:47:00+00:00,0.08440278698002608,0.09341791158050747,9,10,2134706.1775151854,19,-2.3601846831729834,0.2,-1.6094379124341003,0.0,0,2,156,15,47,False,0.08443984716387663,-2.3597921851071275,-1.6650077635889111,29.0,0.08449407062859364,-2.359218191121936,-1.3971052772241062,45.0,0.08452192287374538,-2.3589234833055523,1.6094379124341003,25.0,0.08452906743306354,-2.358847899894855,2.5649493574615367,27.0,0.0844933567098287,-2.3592257463204485,0.8979415932059586,32.0,-3.706018385055132e-05,-0.0003924980658558397,0.055569851154810834,-0.26790248636480496,-0.0005739939851916454
BTC,2025-07-28 15:48:00+00:00,0.08440278698002608,0.02665587561888936,8,8,6118376.655117982,16,-2.3601846831729834,0.14285714285714285,-1.9459101490553135,0.0,0,3,125,15,48,False,0.08440278698002608,-2.3601846831729834,-1.6094379124341003,19.0,0.08443984716387663,-2.3597921851071275,-1.6650077635889111,29.0,0.08449407062859364,-2.359218191121936,-1.3971052772241062,45.0,0.08452192287374538,-2.3589234833055523,1.6094379124341003,25.0,0.08452906743306354,-2.358847899894855,2.5649493574615367,27.0,0.0,0.0,-0.33647223662121317,0.055569851154810834,-0.0003924980658558397
BTC,2025-07-28 15:49:00+00:00,0.08448479062556763,0.11326716270622174,19,18,4805690.138236577,37,-2.359316403196788,0.7142857142857143,-0.3364722366212129,0.3992015968063872,2,3,355,15,49,False,0.08440278698002608,-2.3601846831729834,-1.9459101490553135,16.0,0.08440278698002608,-2.3601846831729834,-1.6094379124341003,19.0,0.08443984716387663,-2.3597921851071275,-1.6650077635889111,29.0,0.08449407062859364,-2.359218191121936,-1.3971052772241062,45.0,0.08452192287374538,-2.3589234833055523,1.6094379124341003,25.0,8.200364554154793e-05,0.0008682799761952076,1.6094379124341005,-0.33647223662121317,0.0
BTC,2025-07-28 15:50:00+00:00,0.08453835716610518,0.09469702737879677,18,18,2281633.943113271,36,-2.3587496308982914,0.02564102564102564,-3.6635616461296463,0.0,0,19,320,15,50,False,0.08448479062556763,-2.359316403196788,-0.3364722366212129,37.0,0.08440278698002608,-2.3601846831729834,-1.9459101490553135,16.0,0.08440278698002608,-2.3601846831729834,-1.6094379124341003,19.0,0.08443984716387663,-2.3597921851071275,-1.6650077635889111,29.0,0.08449407062859364,-2.359218191121936,-1.3971052772241062,45.0,5.356654053755017e-05,0.000566772298496776,-3.3270894095084333,1.6094379124341005,0.0008682799761952076
BTC,2025-07-28 15:51:00+00:00,0.08457052970751282,0.024187276690974074,15,15,2146188.306150091,30,-2.3584093767489502,0.08571428571428572,-2.456735772821304,0.05552470849528039,1,17,221,15,51,False,0.08453835716610518,-2.3587496308982914,-3.6635616461296463,36.0,0.08448479062556763,-2.359316403196788,-0.3364722366212129,37.0,0.08440278698002608,-2.3601846831729834,-1.9459101490553135,16.0,0.08440278698002608,-2.3601846831729834,-1.6094379124341003,19.0,0.08443984716387663,-2.3597921851071275,-1.6650077635889111,29.0,3.217254140763792e-05,0.00034025414934113485,1.2068258733083423,-3.3270894095084333,0.000566772298496776
BTC,2025-07-28 15:52:00+00:00,0.08453942920336852,0.013714586046444993,35,35,3634720.7961522317,70,-2.358738291255661,1.0,0.0,0.49875311720698257,2,2,211,15,52,False,0.08457052970751282,-2.3584093767489502,-2.456735772821304,30.0,0.08453835716610518,-2.3587496308982914,-3.6635616461296463,36.0,0.08448479062556763,-2.359316403196788,-0.3364722366212129,37.0,0.08440278698002608,-2.3601846831729834,-1.9459101490553135,16.0,0.08440278698002608,-2.3601846831729834,-1.6094379124341003,19.0,-3.110050414430188e-05,-0.00032891450671090894,2.456735772821304,1.2068258733083423,0.00034025414934113485
BTC,2025-07-28 15:53:00+00:00,0.08453406934329709,0.09588260253892478,22,21,2556281.5103222937,43,-2.3587949873036433,11.0,2.3978952727983707,0.9266032674957327,38,3,245,15,53,False,0.08453942920336852,-2.358738291255661,0.0,70.0,0.08457052970751282,-2.3584093767489502,-2.456735772821304,30.0,0.08453835716610518,-2.3587496308982914,-3.6635616461296463,36.0,0.08448479062556763,-2.359316403196788,-0.3364722366212129,37.0,0.08440278698002608,-2.3601846831729834,-1.9459101490553135,16.0,-5.3598600714271916e-06,-5.669604798219652e-05,2.3978952727983707,2.456735772821304,-0.00032891450671090894
BTC,2025-07-28 15:54:00+00:00,0.08457231779045357,0.14946167414422026,35,36,2318883.4628638183,71,-2.3583904695265576,0.6,-0.5108256237659907,0.33222591362126247,1,2,379,15,54,False,0.08453406934329709,-2.3587949873036433,2.3978952727983707,43.0,0.08453942920336852,-2.358738291255661,0.0,70.0,0.08457052970751282,-2.3584093767489502,-2.456735772821304,30.0,0.08453835716610518,-2.3587496308982914,-3.6635616461296463,36.0,0.08448479062556763,-2.359316403196788,-0.3364722366212129,37.0,3.824844715648312e-05,0.00040451777708572223,-2.908720896564361,2.3978952727983707,-5.669604798219652e-05
BTC,2025-07-28 15:55:00+00:00,0.08458197473536415,0.0357011823019065,20,22,2311853.9361493634,42,-2.35828836298919,2.2,0.7884573603642703,0.7132667617689016,5,2,159,15,55,False,0.08457231779045357,-2.3583904695265576,-0.5108256237659907,71.0,0.08453406934329709,-2.3587949873036433,2.3978952727983707,43.0,0.08453942920336852,-2.358738291255661,0.0,70.0,0.08457052970751282,-2.3584093767489502,-2.456735772821304,30.0,0.08453835716610518,-2.3587496308982914,-3.6635616461296463,36.0,9.656944910577114e-06,0.00010210653736741904,1.299282984130261,-2.908720896564361,0.00040451777708572223
BTC,2025-07-28 15:56:00+00:00,0.08458125933037017,0.09927524282895708,24,25,2767826.0700090905,49,-2.358295926879684,0.20930232558139536,-1.563975538357343,0.15993602558976408,4,21,148,15,56,False,0.08458197473536415,-2.35828836298919,0.7884573603642703,42.0,0.08457231779045357,-2.3583904695265576,-0.5108256237659907,71.0,0.08453406934329709,-2.3587949873036433,2.3978952727983707,43.0,0.08453942920336852,-2.358738291255661,0.0,70.0,0.08457052970751282,-2.3584093767489502,-2.456735772821304,30.0,-7.154049939811502e-07,-7.5638904939445695e-06,-2.3524328987216134,1.299282984130261,0.00010210653736741904
BTC,2025-07-28 15:57:00+00:00,0.08458197473536415,0.11201268086769019,21,21,2040272.5390133332,42,-2.35828836298919,0.8461538461538461,-0.1670540846631662,0.45413260672116257,5,6,245,15,57,False,0.08458125933037017,-2.358295926879684,-1.563975538357343,49.0,0.08458197473536415,-2.35828836298919,0.7884573603642703,42.0,0.08457231779045357,-2.3583904695265576,-0.5108256237659907,71.0,0.08453406934329709,-2.3587949873036433,2.3978952727983707,43.0,0.08453942920336852,-2.358738291255661,0.0,70.0,7.154049939811502e-07,7.5638904939445695e-06,1.3969214536941768,-2.3524328987216134,-7.5638904939445695e-06
BTC,2025-07-28 15:58:00+00:00,0.0845508658023769,0.12932427757811923,12,12,2402949.9056004547,24,-2.3586173268347004,0.2,-1.6094379124341003,0.0,0,2,119,15,58,False,0.08458197473536415,-2.35828836298919,-0.1670540846631662,42.0,0.08458125933037017,-2.358295926879684,-1.563975538357343,49.0,0.08458197473536415,-2.35828836298919,0.7884573603642703,42.0,0.08457231779045357,-2.3583904695265576,-0.5108256237659907,71.0,0.08453406934329709,-2.3587949873036433,2.3978952727983707,43.0,-3.110893298724493e-05,-0.0003289638455101773,-1.442383827770934,1.3969214536941768,7.5638904939445695e-06
BTC,2025-07-28 15:59:00+00:00,0.08454264542391796,0.033166510890703944,12,12,2708095.497415909,24,-2.3587042719489015,2.2,0.7884573603642703,0.7132667617689016,5,2,79,15,59,False,0.0845508658023769,-2.3586173268347004,-1.6094379124341003,24.0,0.08458197473536415,-2.35828836298919,-0.1670540846631662,42.0,0.08458125933037017,-2.358295926879684,-1.563975538357343,49.0,0.08458197473536415,-2.35828836298919,0.7884573603642703,42.0,0.08457231779045357,-2.3583904695265576,-0.5108256237659907,71.0,-8.220378458947963e-06,-8.694511420115347e-05,2.3978952727983707,-1.442383827770934,-0.0003289638455101773
BTC,2025-07-28 16:00:00+00:00,0.08458483647636487,0.024187415313368908,10,11,2329347.554114273,21,-2.3582581067197887,0.1111111111111111,-2.1972245773362196,0.0,0,4,125,16,0,False,0.08454264542391796,-2.3587042719489015,0.7884573603642703,24.0,0.0845508658023769,-2.3586173268347004,-1.6094379124341003,24.0,0.08458197473536415,-2.35828836298919,-0.1670540846631662,42.0,0.08458125933037017,-2.358295926879684,-1.563975538357343,49.0,0.08458197473536415,-2.35828836298919,0.7884573603642703,42.0,4.2191052446918786e-05,0.00044616522911278267,-2.9856819377004897,2.3978952727983707,-8.694511420115347e-05
BTC,2025-07-28 16:01:00+00:00,0.08457196016660676,0.07386848158684259,11,12,2972285.340671009,23,-2.35839425101919,6.2,1.824549292051046,0.8818342151675485,15,2,374,16,1,False,0.08458483647636487,-2.3582581067197887,-2.1972245773362196,21.0,0.08454264542391796,-2.3587042719489015,0.7884573603642703,24.0,0.0845508658023769,-2.3586173268347004,-1.6094379124341003,24.0,0.08458197473536415,-2.35828836298919,-0.1670540846631662,42.0,0.08458125933037017,-2.358295926879684,-1.563975538357343,49.0,-1.2876309758116933e-05,-0.00013614429940123074,4.021773869387266,-2.9856819377004897,0.00044616522911278267
BTC,2025-07-28 16:02:00+00:00,0.08458769841102008,0.021089472428877577,22,21,3124689.6057949997,43,-2.3582278493184474,1.1538461538461537,0.14310084364067324,0.5380476556495004,7,6,149,16,2,False,0.08457196016660676,-2.35839425101919,1.824549292051046,23.0,0.08458483647636487,-2.3582581067197887,-2.1972245773362196,21.0,0.08454264542391796,-2.3587042719489015,0.7884573603642703,24.0,0.0845508658023769,-2.3586173268347004,-1.6094379124341003,24.0,0.08458197473536415,-2.35828836298919,-0.1670540846631662,42.0,1.5738244413324165e-05,0.00016640170074255778,-1.6814484484103727,4.021773869387266,-0.00013614429940123074
BTC,2025-07-28 16:03:00+00:00,0.0846270696607724,0.1356581069164053,17,17,3023452.3441023636,34,-2.357811695223059,0.15789473684210525,-1.845826690498331,0.0999000999000999,1,9,319,16,3,False,0.08458769841102008,-2.3582278493184474,0.14310084364067324,43.0,0.08457196016660676,-2.35839425101919,1.824549292051046,23.0,0.08458483647636487,-2.3582581067197887,-2.1972245773362196,21.0,0.08454264542391796,-2.3587042719489015,0.7884573603642703,24.0,0.0845508658023769,-2.3586173268347004,-1.6094379124341003,24.0,3.937124975231243e-05,0.0004161540953884213,-1.9889275341390042,-1.6814484484103727,0.00016640170074255778
BTC,2025-07-28 16:04:00+00:00,0.08462921823759653,0.017975857828537247,18,18,2754830.8613902726,36,-2.357788989749459,0.6,-0.5108256237659907,0.33222591362126247,1,2,110,16,4,False,0.0846270696607724,-2.357811695223059,-1.845826690498331,34.0,0.08458769841102008,-2.3582278493184474,0.14310084364067324,43.0,0.08457196016660676,-2.35839425101919,1.824549292051046,23.0,0.08458483647636487,-2.3582581067197887,-2.1972245773362196,21.0,0.08454264542391796,-2.3587042719489015,0.7884573603642703,24.0,2.1485768241374936e-06,2.270547359994879e-05,1.3350010667323402,-1.9889275341390042,0.0004161540953884213
BTC,2025-07-28 16:05:00+00:00,0.0846342320078202,0.07294804378030093,17,15,2777676.4801322725,32,-2.3577360078322602,0.2,-1.6094379124341003,0.0,0,2,159,16,5,False,0.08462921823759653,-2.357788989749459,-0.5108256237659907,36.0,0.0846270696607724,-2.357811695223059,-1.845826690498331,34.0,0.08458769841102008,-2.3582278493184474,0.14310084364067324,43.0,0.08457196016660676,-2.35839425101919,1.824549292051046,23.0,0.08458483647636487,-2.3582581067197887,-2.1972245773362196,21.0,5.013770223674663e-06,5.298191719882439e-05,-1.0986122886681096,1.3350010667323402,2.270547359994879e-05
BTC,2025-07-28 16:06:00+00:00,0.08466791128496255,0.02109973117911671,23,23,2602772.414218909,46,-2.3573801821991016,0.058823529411764705,-2.833213344056216,0.0,0,8,234,16,6,False,0.0846342320078202,-2.3577360078322602,-1.6094379124341003,32.0,0.08462921823759653,-2.357788989749459,-0.5108256237659907,36.0,0.0846270696607724,-2.357811695223059,-1.845826690498331,34.0,0.08458769841102008,-2.3582278493184474,0.14310084364067324,43.0,0.08457196016660676,-2.35839425101919,1.824549292051046,23.0,3.367927714234553e-05,0.00035582563315861293,-1.2237754316221159,-1.0986122886681096,5.298191719882439e-05
BTC,2025-07-28 16:07:00+00:00,0.08462313088811152,0.09787705418997399,36,39,2947864.3384549995,75,-2.35785332025331,2.4285714285714284,0.8873031950009027,0.7266121707538601,8,3,330,16,7,False,0.08466791128496255,-2.3573801821991016,-2.833213344056216,46.0,0.0846342320078202,-2.3577360078322602,-1.6094379124341003,32.0,0.08462921823759653,-2.357788989749459,-0.5108256237659907,36.0,0.0846270696607724,-2.357811695223059,-1.845826690498331,34.0,0.08458769841102008,-2.3582278493184474,0.14310084364067324,43.0,-4.478039685103241e-05,-0.0004731380542084551,3.720516539057119,-1.2237754316221159,0.00035582563315861293
BTC,2025-07-28 16:08:00+00:00,0.08463781363599816,0.06884479796689032,16,17,2612345.067582752,33,-2.3576981614808226,0.14285714285714285,-1.9459101490553135,0.0,0,3,200,16,8,False,0.08462313088811152,-2.35785332025331,0.8873031950009027,75.0,0.08466791128496255,-2.3573801821991016,-2.833213344056216,46.0,0.0846342320078202,-2.3577360078322602,-1.6094379124341003,32.0,0.08462921823759653,-2.357788989749459,-0.5108256237659907,36.0,0.0846270696607724,-2.357811695223059,-1.845826690498331,34.0,1.4682747886643477e-05,0.00015515877248750698,-2.833213344056216,3.720516539057119,-0.0004731380542084551
BTC,2025-07-28 16:09:00+00:00,0.08468153392130545,0.25387559232845375,21,21,2176144.743603578,42,-2.3572362933553657,14.555555555555555,2.677972745864932,0.9418924793508187,65,4,340,16,9,False,0.08463781363599816,-2.3576981614808226,-1.9459101490553135,33.0,0.08462313088811152,-2.35785332025331,0.8873031950009027,75.0,0.08466791128496255,-2.3573801821991016,-2.833213344056216,46.0,0.0846342320078202,-2.3577360078322602,-1.6094379124341003,32.0,0.08462921823759653,-2.357788989749459,-0.5108256237659907,36.0,4.3720285307288775e-05,0.00046186812545689904,4.6238828949202455,-2.833213344056216,0.00015515877248750698
BTC,2025-07-28 16:10:00+00:00,0.0846600264985883,0.10908240096133741,35,37,2915262.228396972,72,-2.3574634745696956,3.4444444444444446,1.236762627148927,0.7890583903208837,15,4,221,16,10,False,0.08468153392130545,-2.3572362933553657,2.677972745864932,42.0,0.08463781363599816,-2.3576981614808226,-1.9459101490553135,33.0,0.08462313088811152,-2.35785332025331,0.8873031950009027,75.0,0.08466791128496255,-2.3573801821991016,-2.833213344056216,46.0,0.0846342320078202,-2.3577360078322602,-1.6094379124341003,32.0,-2.1507422717156888e-05,-0.0002271812143299634,-1.4412101187160051,4.6238828949202455,0.00046186812545689904
BTC,2025-07-28 16:11:00+00:00,0.08465859305884196,0.0337911398310888,17,18,2245288.106733839,35,-2.357478617715676,11.857142857142858,2.472930458741285,0.9316064530788457,41,3,274,16,11,False,0.0846600264985883,-2.3574634745696956,1.236762627148927,72.0,0.08468153392130545,-2.3572362933553657,2.677972745864932,42.0,0.08463781363599816,-2.3576981614808226,-1.9459101490553135,33.0,0.08462313088811152,-2.35785332025331,0.8873031950009027,75.0,0.08466791128496255,-2.3573801821991016,-2.833213344056216,46.0,-1.4334397463316995e-06,-1.514314598027866e-05,1.2361678315923579,-1.4412101187160051,-0.0002271812143299634
BTC,2025-07-28 16:12:00+00:00,0.0846736465976012,0.05546725288242601,22,21,2154628.2959541283,43,-2.357319600542285,1.3111111111111111,0.2708749541353997,0.568515977259361,29,22,315,16,12,False,0.08465859305884196,-2.357478617715676,2.472930458741285,35.0,0.0846600264985883,-2.3574634745696956,1.236762627148927,72.0,0.08468153392130545,-2.3572362933553657,2.677972745864932,42.0,0.08463781363599816,-2.3576981614808226,-1.9459101490553135,33.0,0.08462313088811152,-2.35785332025331,0.8873031950009027,75.0,1.5053538759232654e-05,0.00015901717339072974,-2.202055504605885,1.2361678315923579,-1.514314598027866e-05
BTC,2025-07-28 16:13:00+00:00,0.08465500967183485,0.10423863331451094,23,24,2540304.090206422,47,-2.357516474340407,0.06666666666666667,-2.70805020110221,0.0,0,7,272,16,13,False,0.0846736465976012,-2.357319600542285,0.2708749541353997,43.0,0.08465859305884196,-2.357478617715676,2.472930458741285,35.0,0.0846600264985883,-2.3574634745696956,1.236762627148927,72.0,0.08468153392130545,-2.3572362933553657,2.677972745864932,42.0,0.08463781363599816,-2.3576981614808226,-1.9459101490553135,33.0,-1.8636925766341017e-05,-0.00019687379812172168,-2.9789251552376097,-2.202055504605885,0.00015901717339072974
BTC,2025-07-28 16:14:00+00:00,0.08463208317641134,0.19908776727082708,17,15,2212597.4856872074,32,-2.3577587147931567,13.8,2.624668592163159,0.9441821716189948,34,2,241,16,14,False,0.08465500967183485,-2.357516474340407,-2.70805020110221,47.0,0.0846736465976012,-2.357319600542285,0.2708749541353997,43.0,0.08465859305884196,-2.357478617715676,2.472930458741285,35.0,0.0846600264985883,-2.3574634745696956,1.236762627148927,72.0,0.08468153392130545,-2.3572362933553657,2.677972745864932,42.0,-2.2926495423514215e-05,-0.00024224045274978678,5.33271879326537,-2.9789251552376097,-0.00019687379812172168
BTC,2025-07-28 16:15:00+00:00,0.08458912945097426,0.11473909748797297,13,13,2620862.4819063963,26,-2.358212720193275,2.3333333333333335,0.8472978603872037,0.7137758743754461,10,4,389,16,15,False,0.08463208317641134,-2.3577587147931567,2.624668592163159,32.0,0.08465500967183485,-2.357516474340407,-2.70805020110221,47.0,0.0846736465976012,-2.357319600542285,0.2708749541353997,43.0,0.08465859305884196,-2.357478617715676,2.472930458741285,35.0,0.0846600264985883,-2.3574634745696956,1.236762627148927,72.0,-4.2953725437083756e-05,-0.00045400540011852897,-1.7773707317759555,5.33271879326537,-0.00024224045274978678
BTC,2025-07-28 16:16:00+00:00,0.08457482122997162,0.0381822237928816,28,31,4412142.071506363,59,-2.3583639987109675,1.0,0.0,0.4995004995004995,5,5,236,16,16,False,0.08458912945097426,-2.358212720193275,0.8472978603872037,26.0,0.08463208317641134,-2.3577587147931567,2.624668592163159,32.0,0.08465500967183485,-2.357516474340407,-2.70805020110221,47.0,0.0846736465976012,-2.357319600542285,0.2708749541353997,43.0,0.08465859305884196,-2.357478617715676,2.472930458741285,35.0,-1.43082210026374e-05,-0.00015127851769225487,-0.8472978603872037,-1.7773707317759555,-0.00045400540011852897
BTC,2025-07-28 16:17:00+00:00,0.08457052970751282,0.05556877985688082,22,25,2210470.5620118016,47,-2.3584093767489502,7.0,1.9459101490553132,0.8854612967723509,31,4,225,16,17,False,0.08457482122997162,-2.3583639987109675,0.0,59.0,0.08458912945097426,-2.358212720193275,0.8472978603872037,26.0,0.08463208317641134,-2.3577587147931567,2.624668592163159,32.0,0.08465500967183485,-2.357516474340407,-2.70805020110221,47.0,0.0846736465976012,-2.357319600542285,0.2708749541353997,43.0,-4.291522458801933e-06,-4.5378037982768404e-05,1.9459101490553132,-0.8472978603872037,-0.00015127851769225487
BTC,2025-07-28 16:18:00+00:00,0.08458698290920011,0.0428040242764159,16,17,2504796.2948506363,33,-2.358235413774906,4.6,1.5260563034950492,0.8455034588777863,11,2,220,16,18,False,0.08457052970751282,-2.3584093767489502,1.9459101490553132,47.0,0.08457482122997162,-2.3583639987109675,0.0,59.0,0.08458912945097426,-2.358212720193275,0.8472978603872037,26.0,0.08463208317641134,-2.3577587147931567,2.624668592163159,32.0,0.08465500967183485,-2.357516474340407,-2.70805020110221,47.0,1.6453201687291474e-05,0.00017396297404426164,-0.41985384556026406,1.9459101490553132,-4.5378037982768404e-05
BTC,2025-07-28 16:19:00+00:00,0.08459378066675889,0.04458091978793422,19,19,3613296.0641874545,38,-2.3581635485658516,0.3684210526315789,-0.9985288301111273,0.2497918401332223,3,9,122,16,19,False,0.08458698290920011,-2.358235413774906,1.5260563034950492,33.0,0.08457052970751282,-2.3584093767489502,1.9459101490553132,47.0,0.08457482122997162,-2.3583639987109675,0.0,59.0,0.08458912945097426,-2.358212720193275,0.8472978603872037,26.0,0.08463208317641134,-2.3577587147931567,2.624668592163159,32.0,6.797757558782425e-06,7.186520905433369e-05,-2.5245851336061764,-0.41985384556026406,0.00017396297404426164
BTC,2025-07-28 16:20:00+00:00,0.08461847644433163,0.022551953517322833,23,26,2427809.2434143117,49,-2.357902510744201,0.1111111111111111,-2.1972245773362196,0.08820935019112026,3,31,201,16,20,False,0.08459378066675889,-2.3581635485658516,-0.9985288301111273,38.0,0.08458698290920011,-2.358235413774906,1.5260563034950492,33.0,0.08457052970751282,-2.3584093767489502,1.9459101490553132,47.0,0.08457482122997162,-2.3583639987109675,0.0,59.0,0.08458912945097426,-2.358212720193275,0.8472978603872037,26.0,2.4695777572733557e-05,0.00026103782165076694,-1.1986957472250923,-2.5245851336061764,7.186520905433369e-05
BTC,2025-07-28 16:21:00+00:00,0.08463996275841638,0.05468841656550634,19,19,1690049.8666910091,38,-2.3576754528199406,4.230769230769231,1.4423838277709342,0.8179339594062406,27,6,353,16,21,False,0.08461847644433163,-2.357902510744201,-2.1972245773362196,49.0,0.08459378066675889,-2.3581635485658516,-0.9985288301111273,38.0,0.08458698290920011,-2.358235413774906,1.5260563034950492,33.0,0.08457052970751282,-2.3584093767489502,1.9459101490553132,47.0,0.08457482122997162,-2.3583639987109675,0.0,59.0,2.1486314084759317e-05,0.0002270579242602544,3.639608405107154,-1.1986957472250923,0.00026103782165076694
